Episode ,xVel,yVel,yawRate,pitchRate,zVel,rollRate,work,groundContact,tailStatus,baseReward,crash,simpleTrainingPenalties,yPos,orientation
Weights: ,1,0,0,0,0,0,0,0,0,0,0,0,0,1

Config:
keepBalance, "True"
RandomXVelocity, "True"
RandomYVelocity, "False"
RandomAngularVelocity, "False"
RandomStart, "True"
LongEpisodes, "False"
Swimming, "True"
Transition, "False"
Landing, "False"
2D, "False"
LegPhases, "False"
LegAmplitudes, "False"
LegRotations, "False"
SpinePhases, "True"
SpineAmplitudes, "True"
SpinePitch, "True"
Buoyancy, "True"
Tail, "True"
Analysis, "False"

Values:
2,29.7006,0,0,0,0,0,0,0,0,0,0,0,0,32.67198
2,22.49356,0,0,0,0,0,0,0,0,0,0,0,0,32.67713
2,27.42596,0,0,0,0,0,0,0,0,0,0,0,0,32.36245
2,21.63785,0,0,0,0,0,0,0,0,0,0,0,0,30.30924
2,24.19913,0,0,0,0,0,0,0,0,0,0,0,0,34.0653
2,28.52,0,0,0,0,0,0,0,0,0,0,0,0,38.00755
2,16.04378,0,0,0,0,0,0,0,0,0,0,0,0,28.66654
2,26.33384,0,0,0,0,0,0,0,0,0,0,0,0,44.79502
2,30.3133,0,0,0,0,0,0,0,0,0,0,0,0,38.21209
2,22.35564,0,0,0,0,0,0,0,0,0,0,0,0,31.81162
2,25.51276,0,0,0,0,0,0,0,0,0,0,0,0,29.41059
2,18.07535,0,0,0,0,0,0,0,0,0,0,0,0,30.9377
2,25.77551,0,0,0,0,0,0,0,0,0,0,0,0,35.06626
2,20.44126,0,0,0,0,0,0,0,0,0,0,0,0,47.07104
2,23.09126,0,0,0,0,0,0,0,0,0,0,0,0,34.81646
2,25.43549,0,0,0,0,0,0,0,0,0,0,0,0,30.50417
2,21.09108,0,0,0,0,0,0,0,0,0,0,0,0,28.61886
2,23.15671,0,0,0,0,0,0,0,0,0,0,0,0,39.96616
2,20.92662,0,0,0,0,0,0,0,0,0,0,0,0,28.35033
2,20.98218,0,0,0,0,0,0,0,0,0,0,0,0,44.44194
2,23.26602,0,0,0,0,0,0,0,0,0,0,0,0,44.79287
2,22.83421,0,0,0,0,0,0,0,0,0,0,0,0,29.91527
2,19.23236,0,0,0,0,0,0,0,0,0,0,0,0,29.26979
2,21.96342,0,0,0,0,0,0,0,0,0,0,0,0,41.10228
2,12.82813,0,0,0,0,0,0,0,0,0,0,0,0,31.13059
2,19.83583,0,0,0,0,0,0,0,0,0,0,0,0,30.85591
2,16.4421,0,0,0,0,0,0,0,0,0,0,0,0,25.71883
2,22.75276,0,0,0,0,0,0,0,0,0,0,0,0,30.84036
2,20.22809,0,0,0,0,0,0,0,0,0,0,0,0,30.85899
2,26.4941,0,0,0,0,0,0,0,0,0,0,0,0,33.19611
2,27.67389,0,0,0,0,0,0,0,0,0,0,0,0,39.70057
2,15.87906,0,0,0,0,0,0,0,0,0,0,0,0,26.13668
2,20.24958,0,0,0,0,0,0,0,0,0,0,0,0,29.38498
2,18.87415,0,0,0,0,0,0,0,0,0,0,0,0,34.22208
2,26.46266,0,0,0,0,0,0,0,0,0,0,0,0,46.24555
2,19.8139,0,0,0,0,0,0,0,0,0,0,0,0,28.5203
2,21.41185,0,0,0,0,0,0,0,0,0,0,0,0,33.9158
2,29.13856,0,0,0,0,0,0,0,0,0,0,0,0,48.53214
2,20.00403,0,0,0,0,0,0,0,0,0,0,0,0,40.15342
2,18.51254,0,0,0,0,0,0,0,0,0,0,0,0,32.44086
2,17.3881,0,0,0,0,0,0,0,0,0,0,0,0,29.03029
2,25.68566,0,0,0,0,0,0,0,0,0,0,0,0,36.8983
2,23.6206,0,0,0,0,0,0,0,0,0,0,0,0,31.34025
2,23.33864,0,0,0,0,0,0,0,0,0,0,0,0,31.19139
2,19.71265,0,0,0,0,0,0,0,0,0,0,0,0,30.40059
2,33.03521,0,0,0,0,0,0,0,0,0,0,0,0,37.23071
2,17.96617,0,0,0,0,0,0,0,0,0,0,0,0,46.54009
2,29.90292,0,0,0,0,0,0,0,0,0,0,0,0,30.88846
2,20.50428,0,0,0,0,0,0,0,0,0,0,0,0,42.32591
2,16.52674,0,0,0,0,0,0,0,0,0,0,0,0,29.84058
2,16.0923,0,0,0,0,0,0,0,0,0,0,0,0,42.75957
2,24.07103,0,0,0,0,0,0,0,0,0,0,0,0,29.95603
2,25.97014,0,0,0,0,0,0,0,0,0,0,0,0,33.33897
2,22.57012,0,0,0,0,0,0,0,0,0,0,0,0,32.08381
2,16.98003,0,0,0,0,0,0,0,0,0,0,0,0,44.32618
2,16.13666,0,0,0,0,0,0,0,0,0,0,0,0,31.01787
2,17.82801,0,0,0,0,0,0,0,0,0,0,0,0,32.92995
2,28.25046,0,0,0,0,0,0,0,0,0,0,0,0,33.47813
2,25.12305,0,0,0,0,0,0,0,0,0,0,0,0,31.90108
2,17.96395,0,0,0,0,0,0,0,0,0,0,0,0,28.04718
2,19.88602,0,0,0,0,0,0,0,0,0,0,0,0,47.27173
2,26.09329,0,0,0,0,0,0,0,0,0,0,0,0,32.28395
2,22.99939,0,0,0,0,0,0,0,0,0,0,0,0,33.38327
2,30.43388,0,0,0,0,0,0,0,0,0,0,0,0,43.27555
2,22.28641,0,0,0,0,0,0,0,0,0,0,0,0,35.51612
2,27.5047,0,0,0,0,0,0,0,0,0,0,0,0,36.73266
2,30.39017,0,0,0,0,0,0,0,0,0,0,0,0,41.64866
2,25.12324,0,0,0,0,0,0,0,0,0,0,0,0,40.70339
2,18.03413,0,0,0,0,0,0,0,0,0,0,0,0,28.00419
2,17.03133,0,0,0,0,0,0,0,0,0,0,0,0,29.96308
2,21.48898,0,0,0,0,0,0,0,0,0,0,0,0,31.03306
2,23.8652,0,0,0,0,0,0,0,0,0,0,0,0,31.74492
2,25.70439,0,0,0,0,0,0,0,0,0,0,0,0,30.20959
2,24.0103,0,0,0,0,0,0,0,0,0,0,0,0,30.49934
2,19.85153,0,0,0,0,0,0,0,0,0,0,0,0,31.79123
2,27.58834,0,0,0,0,0,0,0,0,0,0,0,0,41.53265
2,23.59043,0,0,0,0,0,0,0,0,0,0,0,0,28.54232
2,24.58131,0,0,0,0,0,0,0,0,0,0,0,0,37.44884
2,21.4681,0,0,0,0,0,0,0,0,0,0,0,0,35.93982
2,18.67582,0,0,0,0,0,0,0,0,0,0,0,0,33.21712
2,35.24331,0,0,0,0,0,0,0,0,0,0,0,0,40.36726
2,26.14511,0,0,0,0,0,0,0,0,0,0,0,0,32.89588
2,17.55758,0,0,0,0,0,0,0,0,0,0,0,0,46.53897
2,16.95115,0,0,0,0,0,0,0,0,0,0,0,0,30.65073
2,24.8435,0,0,0,0,0,0,0,0,0,0,0,0,40.99022
2,17.90394,0,0,0,0,0,0,0,0,0,0,0,0,29.26233
2,18.01144,0,0,0,0,0,0,0,0,0,0,0,0,31.60766
2,24.22606,0,0,0,0,0,0,0,0,0,0,0,0,32.95197
2,23.43413,0,0,0,0,0,0,0,0,0,0,0,0,32.26251
2,31.8753,0,0,0,0,0,0,0,0,0,0,0,0,35.73476
2,18.7338,0,0,0,0,0,0,0,0,0,0,0,0,31.00017
2,19.25183,0,0,0,0,0,0,0,0,0,0,0,0,30.97674
2,21.49675,0,0,0,0,0,0,0,0,0,0,0,0,33.10728
2,31.24733,0,0,0,0,0,0,0,0,0,0,0,0,40.96654
2,17.43676,0,0,0,0,0,0,0,0,0,0,0,0,32.80148
2,19.54434,0,0,0,0,0,0,0,0,0,0,0,0,30.78985
2,28.46095,0,0,0,0,0,0,0,0,0,0,0,0,41.06713
2,27.39416,0,0,0,0,0,0,0,0,0,0,0,0,40.68008
2,18.1976,0,0,0,0,0,0,0,0,0,0,0,0,31.39575
2,22.65335,0,0,0,0,0,0,0,0,0,0,0,0,37.24895
2,31.57662,0,0,0,0,0,0,0,0,0,0,0,0,47.80469
2,27.48238,0,0,0,0,0,0,0,0,0,0,0,0,41.36538
2,29.00087,0,0,0,0,0,0,0,0,0,0,0,0,39.69484
2,23.80433,0,0,0,0,0,0,0,0,0,0,0,0,33.24878
2,18.12663,0,0,0,0,0,0,0,0,0,0,0,0,29.12333
2,17.39775,0,0,0,0,0,0,0,0,0,0,0,0,31.26826
2,15.32348,0,0,0,0,0,0,0,0,0,0,0,0,29.2522
2,21.57983,0,0,0,0,0,0,0,0,0,0,0,0,39.49399
2,17.61757,0,0,0,0,0,0,0,0,0,0,0,0,35.70867
2,24.7514,0,0,0,0,0,0,0,0,0,0,0,0,32.56532
2,15.69353,0,0,0,0,0,0,0,0,0,0,0,0,29.16349
2,17.96322,0,0,0,0,0,0,0,0,0,0,0,0,32.27655
2,26.58221,0,0,0,0,0,0,0,0,0,0,0,0,42.36572
2,22.91503,0,0,0,0,0,0,0,0,0,0,0,0,35.85178
2,22.84102,0,0,0,0,0,0,0,0,0,0,0,0,47.29781
2,30.56462,0,0,0,0,0,0,0,0,0,0,0,0,42.18285
2,24.67394,0,0,0,0,0,0,0,0,0,0,0,0,35.59108
2,17.62892,0,0,0,0,0,0,0,0,0,0,0,0,33.06149
2,12.41927,0,0,0,0,0,0,0,0,0,0,0,0,27.64038
2,30.69422,0,0,0,0,0,0,0,0,0,0,0,0,35.86178
2,20.14522,0,0,0,0,0,0,0,0,0,0,0,0,28.19377
2,31.89135,0,0,0,0,0,0,0,0,0,0,0,0,34.22371
2,31.46554,0,0,0,0,0,0,0,0,0,0,0,0,39.24685
2,17.747,0,0,0,0,0,0,0,0,0,0,0,0,32.37013
2,14.55812,0,0,0,0,0,0,0,0,0,0,0,0,25.92612
2,25.29435,0,0,0,0,0,0,0,0,0,0,0,0,29.88887
2,26.31847,0,0,0,0,0,0,0,0,0,0,0,0,31.06472
2,25.14714,0,0,0,0,0,0,0,0,0,0,0,0,35.51823
2,22.94381,0,0,0,0,0,0,0,0,0,0,0,0,32.64825
2,17.69564,0,0,0,0,0,0,0,0,0,0,0,0,31.72237
2,17.8716,0,0,0,0,0,0,0,0,0,0,0,0,30.01606
2,23.68976,0,0,0,0,0,0,0,0,0,0,0,0,32.31441
2,24.79158,0,0,0,0,0,0,0,0,0,0,0,0,35.12051
2,12.78219,0,0,0,0,0,0,0,0,0,0,0,0,25.85372
2,22.0682,0,0,0,0,0,0,0,0,0,0,0,0,33.06684
2,31.05263,0,0,0,0,0,0,0,0,0,0,0,0,46.92089
2,18.50865,0,0,0,0,0,0,0,0,0,0,0,0,44.71505
2,26.97228,0,0,0,0,0,0,0,0,0,0,0,0,34.59502
2,23.395,0,0,0,0,0,0,0,0,0,0,0,0,29.06977
2,22.19928,0,0,0,0,0,0,0,0,0,0,0,0,34.38194
2,29.34535,0,0,0,0,0,0,0,0,0,0,0,0,36.00877
2,24.95137,0,0,0,0,0,0,0,0,0,0,0,0,33.30553
2,19.88057,0,0,0,0,0,0,0,0,0,0,0,0,30.53136
2,24.65391,0,0,0,0,0,0,0,0,0,0,0,0,34.31951
2,20.40782,0,0,0,0,0,0,0,0,0,0,0,0,30.73347
2,27.31315,0,0,0,0,0,0,0,0,0,0,0,0,34.88897
2,22.36455,0,0,0,0,0,0,0,0,0,0,0,0,29.38367
2,12.41116,0,0,0,0,0,0,0,0,0,0,0,0,27.29944
2,33.76381,0,0,0,0,0,0,0,0,0,0,0,0,31.40814
2,27.53874,0,0,0,0,0,0,0,0,0,0,0,0,32.86066
2,21.66956,0,0,0,0,0,0,0,0,0,0,0,0,33.34504
2,23.8041,0,0,0,0,0,0,0,0,0,0,0,0,28.91879
2,27.30921,0,0,0,0,0,0,0,0,0,0,0,0,41.07994
2,22.44224,0,0,0,0,0,0,0,0,0,0,0,0,40.00714
2,27.10355,0,0,0,0,0,0,0,0,0,0,0,0,34.97302
2,19.33322,0,0,0,0,0,0,0,0,0,0,0,0,31.81295
2,21.80295,0,0,0,0,0,0,0,0,0,0,0,0,35.2795
2,27.11606,0,0,0,0,0,0,0,0,0,0,0,0,34.37272
2,24.23448,0,0,0,0,0,0,0,0,0,0,0,0,34.62119
2,26.02073,0,0,0,0,0,0,0,0,0,0,0,0,47.80133
2,26.50174,0,0,0,0,0,0,0,0,0,0,0,0,33.40112
2,13.76057,0,0,0,0,0,0,0,0,0,0,0,0,33.02318
2,15.59145,0,0,0,0,0,0,0,0,0,0,0,0,26.11747
2,21.38779,0,0,0,0,0,0,0,0,0,0,0,0,30.51379
2,30.96946,0,0,0,0,0,0,0,0,0,0,0,0,46.50357
2,21.21384,0,0,0,0,0,0,0,0,0,0,0,0,46.50665
2,23.25204,0,0,0,0,0,0,0,0,0,0,0,0,48.31664
2,29.82328,0,0,0,0,0,0,0,0,0,0,0,0,41.6405
2,17.45683,0,0,0,0,0,0,0,0,0,0,0,0,30.05004
2,23.70052,0,0,0,0,0,0,0,0,0,0,0,0,42.3767
2,15.84704,0,0,0,0,0,0,0,0,0,0,0,0,27.59593
2,19.58476,0,0,0,0,0,0,0,0,0,0,0,0,31.71992
2,14.06469,0,0,0,0,0,0,0,0,0,0,0,0,28.90677
2,24.60702,0,0,0,0,0,0,0,0,0,0,0,0,31.04195
2,17.22185,0,0,0,0,0,0,0,0,0,0,0,0,33.66905
2,19.28551,0,0,0,0,0,0,0,0,0,0,0,0,29.68805
2,21.87255,0,0,0,0,0,0,0,0,0,0,0,0,44.55633
2,18.51008,0,0,0,0,0,0,0,0,0,0,0,0,35.65676
2,15.60441,0,0,0,0,0,0,0,0,0,0,0,0,44.40963
2,27.67616,0,0,0,0,0,0,0,0,0,0,0,0,37.47539
2,19.032,0,0,0,0,0,0,0,0,0,0,0,0,31.47476
2,24.48085,0,0,0,0,0,0,0,0,0,0,0,0,31.73059
2,19.23745,0,0,0,0,0,0,0,0,0,0,0,0,30.04108
2,26.78522,0,0,0,0,0,0,0,0,0,0,0,0,39.13877
2,19.53903,0,0,0,0,0,0,0,0,0,0,0,0,31.76406
2,19.04235,0,0,0,0,0,0,0,0,0,0,0,0,31.40826
2,17.19393,0,0,0,0,0,0,0,0,0,0,0,0,30.89248
2,18.62075,0,0,0,0,0,0,0,0,0,0,0,0,46.7743
2,29.2267,0,0,0,0,0,0,0,0,0,0,0,0,35.59784
2,31.22814,0,0,0,0,0,0,0,0,0,0,0,0,34.89376
2,27.1689,0,0,0,0,0,0,0,0,0,0,0,0,35.56137
2,19.34435,0,0,0,0,0,0,0,0,0,0,0,0,33.03561
2,25.55449,0,0,0,0,0,0,0,0,0,0,0,0,32.44819
2,23.56147,0,0,0,0,0,0,0,0,0,0,0,0,33.46008
2,30.63813,0,0,0,0,0,0,0,0,0,0,0,0,44.18454
2,28.45091,0,0,0,0,0,0,0,0,0,0,0,0,34.35398
2,25.38445,0,0,0,0,0,0,0,0,0,0,0,0,30.63669
2,18.37714,0,0,0,0,0,0,0,0,0,0,0,0,29.92311
2,24.50691,0,0,0,0,0,0,0,0,0,0,0,0,32.59227
2,24.25319,0,0,0,0,0,0,0,0,0,0,0,0,29.41919
2,21.80696,0,0,0,0,0,0,0,0,0,0,0,0,29.4241
2,21.44656,0,0,0,0,0,0,0,0,0,0,0,0,30.28805
2,23.08645,0,0,0,0,0,0,0,0,0,0,0,0,34.37092
2,19.65838,0,0,0,0,0,0,0,0,0,0,0,0,28.59949
2,13.59539,0,0,0,0,0,0,0,0,0,0,0,0,27.90291
2,25.68286,0,0,0,0,0,0,0,0,0,0,0,0,48.3833
2,21.32812,0,0,0,0,0,0,0,0,0,0,0,0,31.81483
2,20.28483,0,0,0,0,0,0,0,0,0,0,0,0,46.99904
2,18.59112,0,0,0,0,0,0,0,0,0,0,0,0,28.05972
2,25.347,0,0,0,0,0,0,0,0,0,0,0,0,31.5306
2,24.7951,0,0,0,0,0,0,0,0,0,0,0,0,33.64639
2,18.5667,0,0,0,0,0,0,0,0,0,0,0,0,25.35773
2,30.86726,0,0,0,0,0,0,0,0,0,0,0,0,48.63189
2,17.7766,0,0,0,0,0,0,0,0,0,0,0,0,28.66648
2,19.59812,0,0,0,0,0,0,0,0,0,0,0,0,28.88842
2,21.13297,0,0,0,0,0,0,0,0,0,0,0,0,31.30233
2,20.6735,0,0,0,0,0,0,0,0,0,0,0,0,32.21791
2,12.88846,0,0,0,0,0,0,0,0,0,0,0,0,25.74713
2,21.78412,0,0,0,0,0,0,0,0,0,0,0,0,30.98293
2,25.93662,0,0,0,0,0,0,0,0,0,0,0,0,30.8725
2,26.37952,0,0,0,0,0,0,0,0,0,0,0,0,37.9367
2,17.33702,0,0,0,0,0,0,0,0,0,0,0,0,34.76776
2,19.43213,0,0,0,0,0,0,0,0,0,0,0,0,29.08812
2,23.76457,0,0,0,0,0,0,0,0,0,0,0,0,34.6266
2,18.86024,0,0,0,0,0,0,0,0,0,0,0,0,30.67375
2,19.52366,0,0,0,0,0,0,0,0,0,0,0,0,30.06995
2,29.27178,0,0,0,0,0,0,0,0,0,0,0,0,33.8662
2,19.39755,0,0,0,0,0,0,0,0,0,0,0,0,27.74537
2,22.72611,0,0,0,0,0,0,0,0,0,0,0,0,30.46634
2,14.01269,0,0,0,0,0,0,0,0,0,0,0,0,26.48077
2,17.13221,0,0,0,0,0,0,0,0,0,0,0,0,26.24069
2,18.6448,0,0,0,0,0,0,0,0,0,0,0,0,30.73793
2,19.50027,0,0,0,0,0,0,0,0,0,0,0,0,28.57388
2,18.78248,0,0,0,0,0,0,0,0,0,0,0,0,28.65465
2,23.57574,0,0,0,0,0,0,0,0,0,0,0,0,46.40987
2,27.66965,0,0,0,0,0,0,0,0,0,0,0,0,38.28624
2,18.6328,0,0,0,0,0,0,0,0,0,0,0,0,31.08202
2,29.33026,0,0,0,0,0,0,0,0,0,0,0,0,42.88153
2,19.402,0,0,0,0,0,0,0,0,0,0,0,0,30.79646
2,27.10191,0,0,0,0,0,0,0,0,0,0,0,0,37.55681
2,19.76728,0,0,0,0,0,0,0,0,0,0,0,0,27.16538
2,23.85102,0,0,0,0,0,0,0,0,0,0,0,0,30.26386
2,18.2371,0,0,0,0,0,0,0,0,0,0,0,0,29.51331
2,24.69394,0,0,0,0,0,0,0,0,0,0,0,0,29.55181
2,16.58446,0,0,0,0,0,0,0,0,0,0,0,0,46.99996
2,17.0524,0,0,0,0,0,0,0,0,0,0,0,0,25.58899
2,25.82681,0,0,0,0,0,0,0,0,0,0,0,0,34.21635
2,18.11864,0,0,0,0,0,0,0,0,0,0,0,0,28.79549
2,19.2949,0,0,0,0,0,0,0,0,0,0,0,0,28.96902
2,16.47842,0,0,0,0,0,0,0,0,0,0,0,0,28.07375
2,17.90568,0,0,0,0,0,0,0,0,0,0,0,0,27.97897
2,18.34252,0,0,0,0,0,0,0,0,0,0,0,0,25.21247
2,24.23245,0,0,0,0,0,0,0,0,0,0,0,0,33.12844
2,23.05024,0,0,0,0,0,0,0,0,0,0,0,0,31.95958
2,19.6751,0,0,0,0,0,0,0,0,0,0,0,0,30.63696
2,20.5396,0,0,0,0,0,0,0,0,0,0,0,0,30.23486
2,22.74601,0,0,0,0,0,0,0,0,0,0,0,0,28.66007
2,14.36235,0,0,0,0,0,0,0,0,0,0,0,0,28.73123
2,18.6388,0,0,0,0,0,0,0,0,0,0,0,0,31.08787
2,15.93864,0,0,0,0,0,0,0,0,0,0,0,0,28.47322
2,17.25833,0,0,0,0,0,0,0,0,0,0,0,0,31.15073
2,18.85439,0,0,0,0,0,0,0,0,0,0,0,0,29.84153
2,17.66483,0,0,0,0,0,0,0,0,0,0,0,0,29.64265
2,25.83623,0,0,0,0,0,0,0,0,0,0,0,0,37.4208
2,20.83665,0,0,0,0,0,0,0,0,0,0,0,0,30.99275
2,20.2587,0,0,0,0,0,0,0,0,0,0,0,0,29.87036
2,29.80935,0,0,0,0,0,0,0,0,0,0,0,0,34.97432
2,19.83439,0,0,0,0,0,0,0,0,0,0,0,0,33.3188
2,18.50167,0,0,0,0,0,0,0,0,0,0,0,0,30.34039
2,13.71038,0,0,0,0,0,0,0,0,0,0,0,0,27.68766
2,18.95457,0,0,0,0,0,0,0,0,0,0,0,0,28.79523
2,22.94517,0,0,0,0,0,0,0,0,0,0,0,0,29.47456
2,17.06815,0,0,0,0,0,0,0,0,0,0,0,0,30.26769
2,21.22575,0,0,0,0,0,0,0,0,0,0,0,0,28.8487
2,11.934,0,0,0,0,0,0,0,0,0,0,0,0,23.35489
2,20.84216,0,0,0,0,0,0,0,0,0,0,0,0,42.67604
2,17.81752,0,0,0,0,0,0,0,0,0,0,0,0,27.68278
2,22.18769,0,0,0,0,0,0,0,0,0,0,0,0,30.29637
2,21.6046,0,0,0,0,0,0,0,0,0,0,0,0,31.81418
2,19.93394,0,0,0,0,0,0,0,0,0,0,0,0,29.71134
2,20.78659,0,0,0,0,0,0,0,0,0,0,0,0,35.15747
2,21.1956,0,0,0,0,0,0,0,0,0,0,0,0,44.2022
2,17.21698,0,0,0,0,0,0,0,0,0,0,0,0,30.14105
2,17.74849,0,0,0,0,0,0,0,0,0,0,0,0,30.09641
2,18.12904,0,0,0,0,0,0,0,0,0,0,0,0,28.76635
2,13.66718,0,0,0,0,0,0,0,0,0,0,0,0,46.0192
2,20.60873,0,0,0,0,0,0,0,0,0,0,0,0,31.24974
2,22.87005,0,0,0,0,0,0,0,0,0,0,0,0,32.17542
2,25.34525,0,0,0,0,0,0,0,0,0,0,0,0,32.16478
2,23.03353,0,0,0,0,0,0,0,0,0,0,0,0,31.2999
2,17.5504,0,0,0,0,0,0,0,0,0,0,0,0,25.29551
2,25.07379,0,0,0,0,0,0,0,0,0,0,0,0,34.60107
2,23.0214,0,0,0,0,0,0,0,0,0,0,0,0,30.73
2,21.09422,0,0,0,0,0,0,0,0,0,0,0,0,32.05616
2,18.33167,0,0,0,0,0,0,0,0,0,0,0,0,32.31152
2,17.56442,0,0,0,0,0,0,0,0,0,0,0,0,28.58731
2,19.77913,0,0,0,0,0,0,0,0,0,0,0,0,33.737
2,19.0316,0,0,0,0,0,0,0,0,0,0,0,0,30.23793
2,15.0888,0,0,0,0,0,0,0,0,0,0,0,0,29.4954
2,25.93628,0,0,0,0,0,0,0,0,0,0,0,0,34.45295
2,17.52591,0,0,0,0,0,0,0,0,0,0,0,0,26.90604
2,22.6688,0,0,0,0,0,0,0,0,0,0,0,0,31.22847
2,24.42213,0,0,0,0,0,0,0,0,0,0,0,0,32.8234
2,31.44536,0,0,0,0,0,0,0,0,0,0,0,0,39.75015
2,23.19232,0,0,0,0,0,0,0,0,0,0,0,0,29.85534
2,21.65769,0,0,0,0,0,0,0,0,0,0,0,0,35.15704
2,14.16817,0,0,0,0,0,0,0,0,0,0,0,0,27.40255
2,24.5272,0,0,0,0,0,0,0,0,0,0,0,0,31.63351
2,23.88229,0,0,0,0,0,0,0,0,0,0,0,0,30.50648
2,23.90749,0,0,0,0,0,0,0,0,0,0,0,0,34.30476
2,21.40004,0,0,0,0,0,0,0,0,0,0,0,0,30.15844
2,16.46522,0,0,0,0,0,0,0,0,0,0,0,0,29.13119
2,24.12426,0,0,0,0,0,0,0,0,0,0,0,0,33.75483
2,21.07834,0,0,0,0,0,0,0,0,0,0,0,0,29.46715
2,24.00129,0,0,0,0,0,0,0,0,0,0,0,0,33.09843
2,20.54534,0,0,0,0,0,0,0,0,0,0,0,0,32.21353
2,24.60484,0,0,0,0,0,0,0,0,0,0,0,0,46.37937
2,22.92331,0,0,0,0,0,0,0,0,0,0,0,0,28.32699
2,20.35573,0,0,0,0,0,0,0,0,0,0,0,0,31.06522
2,20.24344,0,0,0,0,0,0,0,0,0,0,0,0,30.5843
2,25.24473,0,0,0,0,0,0,0,0,0,0,0,0,38.65199
2,22.33057,0,0,0,0,0,0,0,0,0,0,0,0,29.09499
2,20.05956,0,0,0,0,0,0,0,0,0,0,0,0,29.75547
2,22.22816,0,0,0,0,0,0,0,0,0,0,0,0,31.44167
2,27.35315,0,0,0,0,0,0,0,0,0,0,0,0,34.21799
2,17.08784,0,0,0,0,0,0,0,0,0,0,0,0,30.47426
2,28.57154,0,0,0,0,0,0,0,0,0,0,0,0,32.599
2,22.11063,0,0,0,0,0,0,0,0,0,0,0,0,31.19175
2,22.52047,0,0,0,0,0,0,0,0,0,0,0,0,32.60944
2,26.71984,0,0,0,0,0,0,0,0,0,0,0,0,32.14924
2,16.94333,0,0,0,0,0,0,0,0,0,0,0,0,29.71678
2,18.42747,0,0,0,0,0,0,0,0,0,0,0,0,33.91111
2,21.10121,0,0,0,0,0,0,0,0,0,0,0,0,30.93377
2,18.34621,0,0,0,0,0,0,0,0,0,0,0,0,31.90679
2,21.39087,0,0,0,0,0,0,0,0,0,0,0,0,30.68305
2,22.84488,0,0,0,0,0,0,0,0,0,0,0,0,32.06458
2,20.74803,0,0,0,0,0,0,0,0,0,0,0,0,23.79942
2,15.33893,0,0,0,0,0,0,0,0,0,0,0,0,27.04775
2,25.41504,0,0,0,0,0,0,0,0,0,0,0,0,32.05273
2,13.55372,0,0,0,0,0,0,0,0,0,0,0,0,25.7804
2,26.88547,0,0,0,0,0,0,0,0,0,0,0,0,31.41461
2,15.72294,0,0,0,0,0,0,0,0,0,0,0,0,27.27423
2,20.70765,0,0,0,0,0,0,0,0,0,0,0,0,28.43786
2,21.77529,0,0,0,0,0,0,0,0,0,0,0,0,30.97682
2,23.53562,0,0,0,0,0,0,0,0,0,0,0,0,27.58838
2,26.28348,0,0,0,0,0,0,0,0,0,0,0,0,28.61563
2,22.72204,0,0,0,0,0,0,0,0,0,0,0,0,31.29523
2,17.67438,0,0,0,0,0,0,0,0,0,0,0,0,30.35431
2,18.42948,0,0,0,0,0,0,0,0,0,0,0,0,26.68702
2,18.35789,0,0,0,0,0,0,0,0,0,0,0,0,27.693
2,20.98547,0,0,0,0,0,0,0,0,0,0,0,0,31.05507
2,26.85589,0,0,0,0,0,0,0,0,0,0,0,0,37.63481
2,18.73639,0,0,0,0,0,0,0,0,0,0,0,0,28.70445
2,20.64424,0,0,0,0,0,0,0,0,0,0,0,0,29.61668
2,21.66923,0,0,0,0,0,0,0,0,0,0,0,0,29.51217
2,19.03289,0,0,0,0,0,0,0,0,0,0,0,0,27.24238
2,23.37932,0,0,0,0,0,0,0,0,0,0,0,0,32.13698
2,19.76504,0,0,0,0,0,0,0,0,0,0,0,0,30.51123
2,22.09173,0,0,0,0,0,0,0,0,0,0,0,0,29.43871
2,23.75566,0,0,0,0,0,0,0,0,0,0,0,0,29.12481
2,29.93345,0,0,0,0,0,0,0,0,0,0,0,0,35.11428
2,27.34985,0,0,0,0,0,0,0,0,0,0,0,0,33.32669
2,21.91704,0,0,0,0,0,0,0,0,0,0,0,0,31.81713
2,27.29077,0,0,0,0,0,0,0,0,0,0,0,0,29.647
2,17.59941,0,0,0,0,0,0,0,0,0,0,0,0,24.95174
2,15.52458,0,0,0,0,0,0,0,0,0,0,0,0,26.19166
2,22.63531,0,0,0,0,0,0,0,0,0,0,0,0,37.19854
2,23.63953,0,0,0,0,0,0,0,0,0,0,0,0,27.56226
2,22.47762,0,0,0,0,0,0,0,0,0,0,0,0,28.11486
2,23.66448,0,0,0,0,0,0,0,0,0,0,0,0,29.10308
2,17.78112,0,0,0,0,0,0,0,0,0,0,0,0,28.73931
2,23.76769,0,0,0,0,0,0,0,0,0,0,0,0,39.56724
2,16.80421,0,0,0,0,0,0,0,0,0,0,0,0,23.8219
2,21.84207,0,0,0,0,0,0,0,0,0,0,0,0,27.19897
2,16.76029,0,0,0,0,0,0,0,0,0,0,0,0,28.30049
2,22.3925,0,0,0,0,0,0,0,0,0,0,0,0,31.03505
2,22.78629,0,0,0,0,0,0,0,0,0,0,0,0,29.97857
2,26.75846,0,0,0,0,0,0,0,0,0,0,0,0,32.42969
2,19.69103,0,0,0,0,0,0,0,0,0,0,0,0,32.29616
2,18.82268,0,0,0,0,0,0,0,0,0,0,0,0,31.11681
